CODE_IRIS,inscrits,votants,abstentions,blancs,nuls,exprimes,RN,EXD,DLF,LR,DVD,DVC,ENS,MODEM,UDI,UG,LFI,PS,DVG,EELV,PCF,EXG,REG,AUTRE,score_RN,score_EXD,score_DLF,score_LR,score_DVD,score_DVC,score_ENS,score_MODEM,score_UDI,score_UG,score_LFI,score_PS,score_DVG,score_EELV,score_PCF,score_EXG,score_REG,score_AUTRE,pct_abstention,score_blanc,score_nul
751093610,1604,674,930,5.0,6,663,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.06,57.98,0.75,0.9
751103701,1249,506,743,12.0,3,491,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.05,59.49,2.44,0.61
751103702,1272,478,794,11.0,5,462,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.09,62.42,2.38,1.08
751103706,2800,1102,1698,22.0,11,1069,0,0,0,0,0,0,0,0,0,647,0,0,0,0,0,0,0,422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.48,60.64,2.06,1.03
751103709,1520,529,991,7.0,5,517,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.98,65.2,1.35,0.97
751103710,1317,514,803,12.0,6,496,0,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.06,60.97,2.42,1.21
751103712,1263,524,739,6.0,3,515,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.04,58.51,1.17,0.58
751103802,1655,623,1032,9.0,1,613,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.48,62.36,1.47,0.16
751103803,1562,646,916,8.0,6,632,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.17,58.64,1.27,0.95
751103804,1325,500,825,6.0,6,488,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.17,62.26,1.23,1.23
751103805,1382,550,832,9.0,4,537,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.85,60.2,1.68,0.74
751103806,4313,1640,2673,37.0,10,1593,0,0,0,0,0,0,0,0,0,1051,0,0,0,0,0,0,0,542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.02,61.98,2.32,0.63
751103901,1431,566,865,6.0,4,556,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.19,60.45,1.08,0.72
751103902,2726,1095,1631,19.0,11,1065,0,0,0,0,0,0,0,0,0,757,0,0,0,0,0,0,0,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.92,59.83,1.78,1.03
751103903,1380,534,846,16.0,2,516,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,61.3,3.1,0.39
751103904,1619,625,994,8.0,6,611,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.26,61.4,1.31,0.98
751103905,1548,639,909,19.0,7,613,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.51,58.72,3.1,1.14
751103906,1679,649,1030,13.0,5,631,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,61.35,2.06,0.79
751103907,1521,600,921,14.0,5,581,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.74,60.55,2.41,0.86
751103908,1372,528,844,7.0,5,516,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.65,61.52,1.36,0.97
751103910,1597,634,963,13.0,4,617,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.79,60.3,2.11,0.65
751104001,1560,566,994,7.0,6,553,0,0,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,63.72,1.27,1.08
751104002,3256,1131,2125,21.0,7,1103,0,0,0,0,0,0,0,0,0,855,0,0,0,0,0,0,0,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.48,65.26,1.9,0.63
751104005,1385,543,842,6.0,3,534,0,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.03,60.79,1.12,0.56
751104006,1418,513,905,16.0,1,496,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.43,63.82,3.23,0.2
751104007,1437,491,946,14.0,18,459,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.43,65.83,3.05,3.92
751104009,1342,523,819,13.0,6,504,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.96,61.03,2.58,1.19
751104011,2753,977,1776,21.0,7,949,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,0,0,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,64.51,2.21,0.74
751104012,1563,608,955,9.0,8,591,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,61.1,1.52,1.35
751114102,1755,602,1153,11.0,7,584,0,0,0,0,0,0,0,0,0,444,0,0,0,0,0,0,0,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.97,65.7,1.88,1.2
751114103,1699,664,1035,10.0,2,652,0,0,0,0,0,0,0,0,0,479,0,0,0,0,0,0,0,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.53,60.92,1.53,0.31
751114105,1543,633,910,20.0,2,611,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.81,58.98,3.27,0.33
751114106,1647,644,1003,6.0,8,630,0,0,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,60.9,0.95,1.27
751114107,1702,657,1045,4.0,6,647,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.31,61.4,0.62,0.93
751114108,1654,616,1038,6.0,6,604,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.64,62.76,0.99,0.99
751114110,1922,611,1311,6.0,4,601,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,0,0,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.95,68.21,1.0,0.67
751114112,1839,544,1295,9.0,8,527,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.76,70.42,1.71,1.52
751114113,1845,629,1216,16.0,8,605,0,0,0,0,0,0,0,0,0,478,0,0,0,0,0,0,0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.99,65.91,2.64,1.32
751114115,1684,710,974,9.0,4,697,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.96,57.84,1.29,0.57
751114201,1809,691,1118,13.0,11,667,0,0,0,0,0,0,0,0,0,443,0,0,0,0,0,0,0,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,61.8,1.95,1.65
751114202,1694,662,1032,6.0,7,649,0,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.98,60.92,0.92,1.08
751114204,1706,640,1066,6.0,3,631,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.84,62.49,0.95,0.48
751114205,1742,684,1058,11.0,5,668,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.23,60.73,1.65,0.75
751114206,1484,551,933,11.0,5,535,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.69,62.87,2.06,0.93
751114207,1498,627,871,7.0,7,613,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8,58.14,1.14,1.14
751114208,1520,653,867,12.0,5,636,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.98,57.04,1.89,0.79
751114209,1499,578,921,9.0,2,567,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.16,61.44,1.59,0.35
751114210,3469,1356,2113,30.0,12,1314,0,0,0,0,0,0,0,0,0,893,0,0,0,0,0,0,0,421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.04,60.91,2.28,0.91
751114212,1623,629,994,6.0,3,620,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.48,61.24,0.97,0.48
751114213,1683,656,1027,9.0,0,647,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.24,61.02,1.39,0.0
751114214,1725,553,1172,11.0,11,531,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.37,67.94,2.07,2.07
751114302,1569,641,928,8.0,8,625,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.28,59.15,1.28,1.28
751114304,3293,1157,2136,31.0,12,1114,0,0,0,0,0,0,0,0,0,753,0,0,0,0,0,0,0,361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,64.86,2.78,1.08
751114305,1482,556,926,11.0,11,534,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9,62.48,2.06,2.06
751114306,1716,625,1091,7.0,5,613,0,0,0,0,0,0,0,0,0,428,0,0,0,0,0,0,0,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.18,63.58,1.14,0.82
751114307,1718,667,1051,11.0,7,649,0,0,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9,61.18,1.69,1.08
751114308,1603,628,975,14.0,7,607,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,0,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.24,60.82,2.31,1.15
751114310,1619,652,967,13.0,3,636,0,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0,0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.76,59.73,2.04,0.47
751114311,1819,683,1136,12.0,8,663,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.83,62.45,1.81,1.21
751114312,1704,760,944,14.0,4,742,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.13,55.4,1.89,0.54
751114314,1643,654,989,10.0,5,639,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.73,60.19,1.56,0.78
751114315,1804,756,1048,23.0,13,720,0,0,0,0,0,0,0,0,0,477,0,0,0,0,0,0,0,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,58.09,3.19,1.81
751114316,1667,643,1024,16.0,3,624,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.92,61.43,2.56,0.48
751114317,1620,680,940,20.0,5,655,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,0,0,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.18,58.02,3.05,0.76
751114318,1742,656,1086,12.0,9,635,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.13,62.34,1.89,1.42
751114319,3231,1170,2061,33.0,12,1125,0,0,0,0,0,0,0,0,0,707,0,0,0,0,0,0,0,418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.16,63.79,2.93,1.07
751114320,1427,529,898,10.0,10,509,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.95,62.93,1.96,1.96
751114401,1731,758,973,9.0,7,742,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.13,56.21,1.21,0.94
751114402,1755,689,1066,15.0,12,662,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.25,60.74,2.27,1.81
751114403,1710,751,959,17.0,9,725,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.72,56.08,2.34,1.24
751114404,1525,604,921,11.0,6,587,0,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9,60.39,1.87,1.02
751114405,1515,601,914,6.0,3,592,0,0,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.53,60.33,1.01,0.51
751114406,1626,642,984,11.0,7,624,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.93,60.52,1.76,1.12
751114407,1762,660,1102,16.0,9,635,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.13,62.54,2.52,1.42
751114408,1699,671,1028,7.0,6,658,0,0,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.59,60.51,1.06,0.91
751114409,1681,662,1019,9.0,10,643,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.77,60.62,1.4,1.56
751114410,1784,660,1124,11.0,9,640,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.56,63.0,1.72,1.41
751114411,3523,1287,2236,31.0,7,1249,0,0,0,0,0,0,0,0,0,762,0,0,0,0,0,0,0,487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.99,63.47,2.48,0.56
751114412,1621,604,1017,16.0,6,582,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.52,62.74,2.75,1.03
751114413,1705,722,983,6.0,6,710,0,0,0,0,0,0,0,0,0,479,0,0,0,0,0,0,0,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.54,57.65,0.85,0.85
751124501,1514,536,978,12.0,12,512,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.56,64.6,2.34,2.34
751124502,3801,1442,2359,24.0,16,1402,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.22,62.06,1.71,1.14
751124503,1219,470,749,5.0,7,458,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.09,61.44,1.09,1.53
751124504,1283,526,757,10.0,5,511,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.12,59.0,1.96,0.98
751124505,1278,500,778,9.0,8,483,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,60.88,1.86,1.66
751124506,1562,668,894,8.0,5,655,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.06,57.23,1.22,0.76
751124507,1503,559,944,11.0,8,540,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.78,62.81,2.04,1.48
751124508,1473,629,844,7.0,8,614,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.3,1.14,1.3
751124509,1552,575,977,6.0,5,564,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.23,62.95,1.06,0.89
751124510,2631,819,1812,23.0,9,787,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1,68.87,2.92,1.14
751124512,2890,1073,1817,17.0,6,1050,0,0,0,0,0,0,0,0,0,547,0,0,0,0,0,0,0,503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9,62.87,1.62,0.57
751124513,1441,579,862,10.0,4,565,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.67,59.82,1.77,0.71
751124514,1385,619,766,10.0,5,604,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.81,55.31,1.66,0.83
751124601,1546,538,1008,13.0,9,516,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.06,65.2,2.52,1.74
751124602,1366,524,842,6.0,5,513,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.78,61.64,1.17,0.97
751124604,1388,481,907,12.0,6,463,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.62,65.35,2.59,1.3
751124605,2818,1068,1750,23.0,11,1034,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.65,62.1,2.22,1.06
751124606,2998,1124,1874,26.0,10,1088,0,0,0,0,0,0,0,0,0,559,0,0,0,0,0,0,0,529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.62,62.51,2.39,0.92
