CODE_IRIS,inscrits,votants,abstentions,blancs,nuls,exprimes,RN,UXD,EXD,LR,DVD,DVC,HOR,UDI,UG,LFI,PS,DVG,EELV,PCF,EXG,REG,AUTRE,score_RN,score_UXD,score_EXD,score_LR,score_DVD,score_DVC,score_HOR,score_UDI,score_UG,score_LFI,score_PS,score_DVG,score_EELV,score_PCF,score_EXG,score_REG,score_AUTRE,pct_abstention,score_blanc,score_nul
830690122,2375,1458,917,21.0,19,1418,0,192,0,0,1039,187,0,0,0,0,0,0,0,0,0,0,0,0.0,13.54,0.0,0.0,73.27,13.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.61,1.48,1.34
830690123,318,210,108,2.0,3,205,0,18,0,0,159,28,0,0,0,0,0,0,0,0,0,0,0,0.0,8.78,0.0,0.0,77.56,13.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.96,0.98,1.46
830690124,125,66,59,0.0,0,66,0,7,0,0,21,38,0,0,0,0,0,0,0,0,0,0,0,0.0,10.61,0.0,0.0,31.82,57.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2,0.0,0.0
830690125,125,66,59,0.0,0,66,0,7,0,0,21,38,0,0,0,0,0,0,0,0,0,0,0,0.0,10.61,0.0,0.0,31.82,57.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2,0.0,0.0
830690126,635,404,231,4.0,5,395,0,61,0,0,291,43,0,0,0,0,0,0,0,0,0,0,0,0.0,15.44,0.0,0.0,73.67,10.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.38,1.01,1.27
830690127,722,433,289,3.0,1,429,0,77,0,0,285,67,0,0,0,0,0,0,0,0,0,0,0,0.0,17.95,0.0,0.0,66.43,15.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.03,0.7,0.23
830690128,853,354,499,12.0,5,337,0,51,0,0,238,48,0,0,0,0,0,0,0,0,0,0,0,0.0,15.13,0.0,0.0,70.62,14.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,3.56,1.48
830690129,1179,667,512,8.0,4,655,0,155,0,0,402,98,0,0,0,0,0,0,0,0,0,0,0,0.0,23.66,0.0,0.0,61.37,14.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.43,1.22,0.61
830700101,2881,2072,809,10.0,13,2049,0,0,0,885,149,0,0,0,0,0,0,0,0,0,0,0,1015,0.0,0.0,0.0,43.19,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,28.08,0.49,0.63
830700102,1673,1100,573,4.0,7,1089,0,0,0,406,70,0,0,0,0,0,0,0,0,0,0,0,613,0.0,0.0,0.0,37.28,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.29,34.25,0.37,0.64
830860101,1209,655,554,4.0,10,641,0,0,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.82,0.62,1.56
830860102,3263,1859,1404,28.0,22,1809,0,0,0,0,1809,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.03,1.55,1.22
830860103,2556,1635,921,30.0,20,1585,0,0,0,0,1585,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.03,1.89,1.26
830930000,1932,1344,588,33.0,14,1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,30.43,2.54,1.08
830940000,2863,1870,993,19.0,6,1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,34.68,1.03,0.33
830970000,4497,3091,1406,24.0,22,3045,0,0,0,0,1338,0,0,0,0,0,0,0,0,0,0,0,1707,0.0,0.0,0.0,0.0,43.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.06,31.27,0.79,0.72
830980101,3844,2658,1186,5.0,13,2640,0,0,0,0,2158,0,0,0,0,0,0,482,0,0,0,0,0,0.0,0.0,0.0,0.0,81.74,0.0,0.0,0.0,0.0,0.0,0.0,18.26,0.0,0.0,0.0,0.0,0.0,30.85,0.19,0.49
830980102,2570,1731,839,17.0,11,1703,0,0,0,0,1410,0,0,0,0,0,0,293,0,0,0,0,0,0.0,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,32.65,1.0,0.65
830980103,1732,1137,595,9.0,3,1125,0,0,0,0,920,0,0,0,0,0,0,205,0,0,0,0,0,0.0,0.0,0.0,0.0,81.78,0.0,0.0,0.0,0.0,0.0,0.0,18.22,0.0,0.0,0.0,0.0,0.0,34.35,0.8,0.27
830980104,1106,709,397,0.0,3,706,0,0,0,0,600,0,0,0,0,0,0,106,0,0,0,0,0,0.0,0.0,0.0,0.0,84.99,0.0,0.0,0.0,0.0,0.0,0.0,15.01,0.0,0.0,0.0,0.0,0.0,35.9,0.0,0.42
831010000,1785,1384,401,16.0,5,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,22.46,1.17,0.37
831020000,2344,1451,893,40.0,5,1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.1,2.84,0.36
831070101,1609,974,635,7.0,11,956,0,206,0,0,479,271,0,0,0,0,0,0,0,0,0,0,0,0.0,21.55,0.0,0.0,50.1,28.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47,0.73,1.15
831070102,4397,2715,1682,13.0,25,2677,0,818,0,0,1375,484,0,0,0,0,0,0,0,0,0,0,0,0.0,30.56,0.0,0.0,51.36,18.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25,0.49,0.93
831070103,2360,1475,885,5.0,19,1451,0,379,0,0,572,500,0,0,0,0,0,0,0,0,0,0,0,0.0,26.12,0.0,0.0,39.42,34.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.34,1.31
831070104,4552,2744,1808,16.0,35,2693,0,873,0,0,1108,712,0,0,0,0,0,0,0,0,0,0,0,0.0,32.42,0.0,0.0,41.14,26.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72,0.59,1.3
831120101,4102,2606,1496,29.0,19,2558,0,0,0,862,1364,332,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,33.7,53.32,12.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.47,1.13,0.74
831120102,4786,2994,1792,49.0,28,2917,0,0,0,1014,1462,441,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,34.76,50.12,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.44,1.68,0.96
831120103,3097,1934,1163,33.0,17,1884,0,0,0,672,927,285,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,35.67,49.2,15.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.55,1.75,0.9
831160101,1902,967,935,24.0,22,921,0,402,0,0,519,0,0,0,0,0,0,0,0,0,0,0,0,0.0,43.65,0.0,0.0,56.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.16,2.61,2.39
831160102,2007,1184,823,27.0,18,1139,0,467,0,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0.0,41.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.01,2.37,1.58
831160103,2051,1240,811,29.0,14,1197,0,538,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0.0,44.95,0.0,0.0,55.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.54,2.42,1.17
831160104,4218,2605,1613,59.0,43,2503,0,1185,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0.0,47.34,0.0,0.0,52.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.24,2.36,1.72
831160105,3037,1821,1216,37.0,26,1758,0,867,0,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0.0,49.32,0.0,0.0,50.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.04,2.1,1.48
831160106,2129,1221,908,35.0,24,1162,0,513,0,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0.0,44.15,0.0,0.0,55.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.65,3.01,2.07
831210000,3812,2451,1361,78.0,59,2314,1276,0,0,0,0,1038,0,0,0,0,0,0,0,0,0,0,0,55.14,0.0,0.0,0.0,0.0,44.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,3.37,2.55
831230102,903,493,410,9.0,4,480,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.4,1.88,0.83
831230103,1636,875,761,18.0,7,850,0,0,0,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.52,2.12,0.82
831230104,1358,775,583,11.0,11,753,0,0,0,0,753,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.93,1.46,1.46
831230105,2265,1351,914,36.0,10,1305,0,0,0,0,1305,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.35,2.76,0.77
831230106,3572,2102,1470,42.0,20,2040,0,0,0,0,2040,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.15,2.06,0.98
831230107,2544,1399,1145,20.0,11,1368,0,0,0,0,1368,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.01,1.46,0.8
831230108,3841,2084,1757,33.0,14,2037,0,0,0,0,2037,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.74,1.62,0.69
831260101,1419,681,738,12.0,13,656,0,363,0,126,40,0,0,0,0,0,0,127,0,0,0,0,0,0.0,55.34,0.0,19.21,6.1,0.0,0.0,0.0,0.0,0.0,0.0,19.36,0.0,0.0,0.0,0.0,0.0,52.01,1.83,1.98
831260102,1629,891,738,13.0,6,872,0,398,0,214,74,0,0,0,0,0,0,186,0,0,0,0,0,0.0,45.64,0.0,24.54,8.49,0.0,0.0,0.0,0.0,0.0,0.0,21.33,0.0,0.0,0.0,0.0,0.0,45.3,1.49,0.69
831260103,1094,541,553,8.0,10,523,0,222,0,118,62,0,0,0,0,0,0,121,0,0,0,0,0,0.0,42.45,0.0,22.56,11.85,0.0,0.0,0.0,0.0,0.0,0.0,23.14,0.0,0.0,0.0,0.0,0.0,50.55,1.53,1.91
831260201,2210,1337,873,30.0,5,1302,0,572,0,339,135,0,0,0,0,0,0,256,0,0,0,0,0,0.0,43.93,0.0,26.04,10.37,0.0,0.0,0.0,0.0,0.0,0.0,19.66,0.0,0.0,0.0,0.0,0.0,39.5,2.3,0.38
831260202,948,461,487,8.0,5,448,0,182,0,114,57,0,0,0,0,0,0,95,0,0,0,0,0,0.0,40.62,0.0,25.45,12.72,0.0,0.0,0.0,0.0,0.0,0.0,21.21,0.0,0.0,0.0,0.0,0.0,51.37,1.79,1.12
831260203,3129,1819,1310,33.0,27,1759,0,846,0,387,232,0,0,0,0,0,0,294,0,0,0,0,0,0.0,48.1,0.0,22.0,13.19,0.0,0.0,0.0,0.0,0.0,0.0,16.71,0.0,0.0,0.0,0.0,0.0,41.87,1.88,1.53
831260204,3062,1656,1406,39.0,25,1592,0,771,0,334,192,0,0,0,0,0,0,295,0,0,0,0,0,0.0,48.43,0.0,20.98,12.06,0.0,0.0,0.0,0.0,0.0,0.0,18.53,0.0,0.0,0.0,0.0,0.0,45.92,2.45,1.57
831260301,2730,1671,1059,25.0,17,1629,0,766,0,425,198,0,0,0,0,0,0,240,0,0,0,0,0,0.0,47.02,0.0,26.09,12.15,0.0,0.0,0.0,0.0,0.0,0.0,14.73,0.0,0.0,0.0,0.0,0.0,38.79,1.53,1.04
831260302,1992,1279,713,28.0,15,1236,0,603,0,326,141,0,0,0,0,0,0,166,0,0,0,0,0,0.0,48.79,0.0,26.38,11.41,0.0,0.0,0.0,0.0,0.0,0.0,13.43,0.0,0.0,0.0,0.0,0.0,35.79,2.27,1.21
831260303,2060,1226,834,9.0,13,1204,0,625,0,271,138,0,0,0,0,0,0,170,0,0,0,0,0,0.0,51.91,0.0,22.51,11.46,0.0,0.0,0.0,0.0,0.0,0.0,14.12,0.0,0.0,0.0,0.0,0.0,40.49,0.75,1.08
831260304,973,533,440,5.0,6,522,0,221,0,149,68,0,0,0,0,0,0,84,0,0,0,0,0,0.0,42.34,0.0,28.54,13.03,0.0,0.0,0.0,0.0,0.0,0.0,16.09,0.0,0.0,0.0,0.0,0.0,45.22,0.96,1.15
831260305,3545,2062,1483,32.0,18,2012,0,1018,0,504,192,0,0,0,0,0,0,298,0,0,0,0,0,0.0,50.6,0.0,25.05,9.54,0.0,0.0,0.0,0.0,0.0,0.0,14.81,0.0,0.0,0.0,0.0,0.0,41.83,1.59,0.89
831260306,1850,1096,754,14.0,10,1072,0,491,0,297,144,0,0,0,0,0,0,140,0,0,0,0,0,0.0,45.8,0.0,27.71,13.43,0.0,0.0,0.0,0.0,0.0,0.0,13.06,0.0,0.0,0.0,0.0,0.0,40.76,1.31,0.93
831260307,2842,1678,1164,17.0,22,1639,0,796,0,371,241,0,0,0,0,0,0,231,0,0,0,0,0,0.0,48.57,0.0,22.64,14.7,0.0,0.0,0.0,0.0,0.0,0.0,14.09,0.0,0.0,0.0,0.0,0.0,40.96,1.04,1.34
831260401,997,565,432,16.0,11,538,0,259,0,143,21,0,0,0,0,0,0,115,0,0,0,0,0,0.0,48.14,0.0,26.58,3.9,0.0,0.0,0.0,0.0,0.0,0.0,21.38,0.0,0.0,0.0,0.0,0.0,43.33,2.97,2.04
831260402,3123,1766,1357,22.0,30,1714,0,924,0,368,148,0,0,0,0,0,0,274,0,0,0,0,0,0.0,53.91,0.0,21.47,8.63,0.0,0.0,0.0,0.0,0.0,0.0,15.99,0.0,0.0,0.0,0.0,0.0,43.45,1.28,1.75
831260403,1806,1093,713,16.0,21,1056,0,521,0,233,115,0,0,0,0,0,0,187,0,0,0,0,0,0.0,49.34,0.0,22.06,10.89,0.0,0.0,0.0,0.0,0.0,0.0,17.71,0.0,0.0,0.0,0.0,0.0,39.48,1.52,1.99
831260404,1131,678,453,11.0,6,661,0,293,0,169,63,0,0,0,0,0,0,136,0,0,0,0,0,0.0,44.33,0.0,25.57,9.53,0.0,0.0,0.0,0.0,0.0,0.0,20.57,0.0,0.0,0.0,0.0,0.0,40.05,1.66,0.91
831260501,4202,1745,2457,21.0,30,1694,0,637,0,472,126,0,0,0,0,0,0,459,0,0,0,0,0,0.0,37.6,0.0,27.86,7.44,0.0,0.0,0.0,0.0,0.0,0.0,27.1,0.0,0.0,0.0,0.0,0.0,58.47,1.24,1.77
831260502,962,379,583,1.0,6,372,0,82,0,114,13,0,0,0,0,0,0,163,0,0,0,0,0,0.0,22.04,0.0,30.65,3.49,0.0,0.0,0.0,0.0,0.0,0.0,43.82,0.0,0.0,0.0,0.0,0.0,60.6,0.27,1.61
831260503,962,379,583,1.0,6,372,0,82,0,114,13,0,0,0,0,0,0,163,0,0,0,0,0,0.0,22.04,0.0,30.65,3.49,0.0,0.0,0.0,0.0,0.0,0.0,43.82,0.0,0.0,0.0,0.0,0.0,60.6,0.27,1.61
831260504,1158,465,693,3.0,6,456,0,55,0,192,12,0,0,0,0,0,0,197,0,0,0,0,0,0.0,12.06,0.0,42.11,2.63,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.0,0.0,0.0,59.84,0.66,1.32
831260505,2804,1417,1387,27.0,23,1367,0,650,0,309,69,0,0,0,0,0,0,339,0,0,0,0,0,0.0,47.55,0.0,22.6,5.05,0.0,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,0.0,0.0,0.0,49.47,1.98,1.68
831260506,1053,470,583,4.0,10,456,0,195,0,99,41,0,0,0,0,0,0,121,0,0,0,0,0,0.0,42.76,0.0,21.71,8.99,0.0,0.0,0.0,0.0,0.0,0.0,26.54,0.0,0.0,0.0,0.0,0.0,55.37,0.88,2.19
831260507,1164,535,629,11.0,7,517,0,236,0,107,44,0,0,0,0,0,0,130,0,0,0,0,0,0.0,45.65,0.0,20.7,8.51,0.0,0.0,0.0,0.0,0.0,0.0,25.15,0.0,0.0,0.0,0.0,0.0,54.04,2.13,1.35
831270000,2854,1917,937,24.0,9,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,32.83,1.27,0.48
831290101,1150,773,377,18.0,4,751,0,360,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,47.94,0.0,52.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.78,2.4,0.53
831290102,2346,1495,851,34.0,9,1452,0,675,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,46.49,0.0,53.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.27,2.34,0.62
831290103,2754,1644,1110,38.0,19,1587,0,805,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50.72,0.0,49.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.31,2.39,1.2
831290104,1586,985,601,17.0,9,959,0,480,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50.05,0.0,49.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.89,1.77,0.94
831290105,1246,761,485,15.0,4,742,0,417,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,56.2,0.0,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.92,2.02,0.54
831290106,1986,1269,717,32.0,10,1227,0,656,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,53.46,0.0,46.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1,2.61,0.81
831290107,2186,1366,820,35.0,18,1313,0,659,0,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50.19,0.0,49.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.51,2.67,1.37
831290201,2691,1677,1014,32.0,15,1630,0,865,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,53.07,0.0,46.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.68,1.96,0.92
831290202,4025,2630,1395,49.0,20,2561,0,1235,0,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,48.22,0.0,51.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.66,1.91,0.78
831290203,1867,1246,621,26.0,9,1211,0,520,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,42.94,0.0,57.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.26,2.15,0.74
831290301,1659,1026,633,21.0,11,994,0,455,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,45.77,0.0,54.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.16,2.11,1.11
831290302,1694,997,697,19.0,14,964,0,514,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,53.32,0.0,46.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.15,1.97,1.45
831290303,3853,2358,1495,38.0,16,2304,0,1183,0,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51.35,0.0,48.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,1.65,0.69
831290304,3196,1973,1223,32.0,26,1915,0,976,0,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50.97,0.0,49.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.27,1.67,1.36
831300101,877,494,383,15.0,5,474,234,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,49.37,0.0,0.0,0.0,50.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.67,3.16,1.05
831300102,1788,1059,729,22.0,8,1029,455,0,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,44.22,0.0,0.0,0.0,55.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.77,2.14,0.78
831300103,1559,804,755,15.0,17,772,431,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,55.83,0.0,0.0,0.0,44.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43,1.94,2.2
831300104,3169,1851,1318,30.0,32,1789,853,0,0,0,936,0,0,0,0,0,0,0,0,0,0,0,0,47.68,0.0,0.0,0.0,52.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.59,1.68,1.79
831300105,1609,1031,578,34.0,11,986,486,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,49.29,0.0,0.0,0.0,50.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.92,3.45,1.12
831320000,2118,1208,910,11.0,5,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,42.97,0.92,0.42
831370101,2009,927,1082,18.0,11,898,461,0,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,51.34,0.0,0.0,0.0,48.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.86,2.0,1.22
831370102,1459,793,666,7.0,6,780,461,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,59.1,0.0,0.0,0.0,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.65,0.9,0.77
831370103,1624,841,783,12.0,4,825,478,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,57.94,0.0,0.0,0.0,42.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.21,1.45,0.48
831370104,1237,602,635,14.0,3,585,317,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,54.19,0.0,0.0,0.0,45.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.33,2.39,0.51
831370201,1359,614,745,2.0,7,605,301,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,49.75,0.0,0.0,0.0,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.82,0.33,1.16
831370202,1719,785,934,10.0,6,769,396,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,51.5,0.0,0.0,0.0,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.33,1.3,0.78
831370203,866,442,424,3.0,6,433,236,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,54.5,0.0,0.0,0.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.96,0.69,1.39
831370204,2439,960,1479,18.0,10,932,336,0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,36.05,0.0,0.0,0.0,63.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.64,1.93,1.07
831370205,1702,867,835,10.0,6,851,445,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,52.29,0.0,0.0,0.0,47.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.06,1.18,0.71
831370206,1967,1057,910,3.0,6,1048,544,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,51.91,0.0,0.0,0.0,48.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.26,0.29,0.57
831370207,2484,1472,1012,16.0,5,1451,769,0,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0,53.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,1.1,0.34
831370208,1693,1032,661,8.0,8,1016,544,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,53.54,0.0,0.0,0.0,46.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.04,0.79,0.79
831370209,1631,923,708,6.0,4,913,502,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,54.98,0.0,0.0,0.0,45.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.41,0.66,0.44
